8,139,76.6,29,11,250,84.1,D
9,55,480.4,8,6,320,89.5,D
2,201,370.0,18,12,321,36.0,T
2,95,402.8,23,10,84,72.9,T
6,15,446.1,10,9,269,94.6,D
6,173,279.0,14,3,223,45.5,T
8,207,353.9,29,9,242,39.2,T
1,158,480.2,9,2,189,22.5,N
7,196,342.3,9,2,227,78.7,N
7,241,471.7,3,7,292,36.4,D
4,28,494.6,7,1,62,78.3,N
1,172,224.1,7,3,214,52.5,D
1,188,147.4,14,1,84,57.5,T
3,185,362.4,28,10,68,52.5,N
7,223,77.4,19,7,157,89.3,N
4,80,537.5,22,1,63,34.2,D
3,53,305.8,26,8,129,66.2,N
4,165,368.7,23,2,273,26.8,N
5,80,191.8,6,4,225,62.4,T
7,19,292.3,25,5,175,42.9,T
7,100,255.3,9,2,104,95.0,N
1,41,540.2,11,5,80,79.0,N
4,75,455.0,27,2,302,67.8,N
2,122,550.5,12,4,197,63.6,D
7,212,381.0,22,11,335,78.1,T
2,190,21.1,31,3,148,42.6,D
3,93,220.2,19,5,280,66.6,N
5,148,409.3,31,5,94,63.3,D
4,183,273.9,22,10,226,76.5,T
4,121,170.1,4,9,248,30.5,N
6,136,66.4,2,12,222,57.8,T
5,141,392.6,24,11,251,85.0,T
2,46,229.9,17,9,301,86.1,D
5,207,447.9,20,8,166,80.4,D
9,244,597.8,5,9,93,24.1,T
6,128,424.0,20,10,213,66.8,T
4,44,314.4,7,4,79,74.4,D
7,131,479.0,13,10,164,77.1,D
9,240,299.6,28,5,73,80.8,T
4,134,426.1,25,12,212,84.7,N
2,109,17.2,7,4,271,47.3,D
4,247,10.0,26,9,107,90.6,T
1,190,188.3,13,3,282,77.2,N
4,55,234.4,7,5,103,81.4,T
6,190,239.6,2,2,263,46.8,N
9,22,379.2,6,5,245,42.4,N
9,250,580.9,17,9,139,49.9,D
5,242,164.8,24,2,321,97.0,N
5,237,571.5,30,8,260,89.8,T
8,149,300.8,30,6,172,72.3,T
3,131,496.2,12,6,316,23.0,N
3,190,480.3,16,7,350,22.8,T
9,217,151.1,9,4,220,62.3,N
7,32,389.5,31,1,156,29.1,D
6,134,339.9,22,9,122,24.2,N
7,156,354.3,25,1,148,85.6,N
9,49,503.4,2,10,132,74.6,T
3,80,148.1,30,4,215,81.1,T
7,246,301.3,30,7,192,91.2,N
3,137,45.8,13,11,237,54.6,N
8,54,260.5,18,3,251,69.9,N
8,149,596.5,16,7,158,60.1,N
9,136,53.4,28,6,237,28.5,D
6,185,403.4,11,12,268,59.6,N
9,33,293.5,21,8,230,50.6,D
6,179,506.7,13,5,148,91.7,T
1,166,78.0,3,10,71,64.8,D
8,152,263.8,19,7,201,93.6,T
1,138,451.0,24,1,173,37.2,N
1,190,90.6,18,2,288,63.5,D
4,189,467.1,30,9,254,95.5,N
7,219,521.4,21,6,204,70.5,D
8,31,461.8,25,8,79,87.0,D
8,85,189.2,23,3,309,89.4,N
6,191,381.4,12,11,117,43.7,N
1,153,299.5,5,1,210,37.1,N
8,202,592.9,15,8,82,38.8,T
7,52,364.2,2,6,253,99.5,T
7,205,507.2,17,12,271,21.7,N
8,96,495.3,4,12,115,97.6,N
6,44,367.4,7,7,64,32.8,D
3,179,335.1,1,8,147,33.1,N
8,200,551.3,19,5,309,23.1,N
3,246,166.2,10,9,334,59.6,N
5,76,441.2,1,9,227,45.8,D
4,165,143.8,26,2,154,69.1,T
1,128,488.5,18,6,345,53.3,T
3,24,350.6,16,3,112,20.2,N
8,164,571.9,9,2,132,80.5,N
6,169,248.4,22,10,214,33.3,N
7,117,239.7,11,10,145,37.7,T
6,30,54.3,8,1,311,38.7,N
5,236,533.4,14,10,144,82.3,D
1,210,95.0,9,5,183,94.6,T
1,230,400.6,20,5,292,98.0,T
9,168,470.7,16,10,293,48.0,D
2,116,217.2,4,1,359,71.4,D
6,236,433.1,2,7,112,46.7,D
1,87,151.3,19,7,145,25.3,N
4,155,535.0,20,4,207,52.3,D
1,29,394.8,11,4,253,99.3,N
5,149,347.8,19,10,142,33.7,N
4,116,12.2,20,11,141,56.3,N
6,67,418.0,5,1,77,40.9,N
7,190,15.3,1,4,233,71.8,T
6,141,82.5,28,10,294,41.6,D
8,43,154.5,22,8,215,74.9,T
5,46,498.6,5,10,358,42.8,D
5,242,405.2,22,2,126,87.0,T
5,129,128.5,29,10,300,20.7,D
8,51,147.1,22,11,337,44.1,T
4,18,38.2,26,10,161,35.4,N
9,114,351.4,28,7,89,43.8,T
1,154,113.7,30,6,79,26.7,D
2,102,340.8,24,11,61,76.2,T
2,151,331.4,27,4,247,84.4,D
4,182,296.3,12,11,67,78.4,D
6,18,122.2,14,3,359,54.6,D
5,22,530.1,3,2,198,72.6,N
2,128,171.3,29,7,84,88.5,D
5,63,590.6,23,1,72,40.6,D
8,94,333.7,6,9,241,84.0,T
1,58,465.1,15,12,120,98.0,D
9,15,135.7,21,6,359,92.4,T
2,20,510.0,4,10,103,89.1,D
4,109,84.2,30,7,210,48.5,T
4,219,415.9,22,2,298,33.4,T
1,68,145.3,27,10,284,80.8,T
1,90,149.0,2,5,133,95.8,N
2,99,18.5,7,11,330,73.6,N
8,85,270.7,17,12,280,27.6,N
1,181,257.9,9,9,121,37.4,N
3,103,262.3,10,7,70,58.8,N
8,143,268.5,7,12,125,75.6,N
5,149,117.4,1,4,289,24.7,N
2,167,461.7,7,1,137,99.5,T
3,195,559.8,6,3,126,22.4,D
5,49,184.5,18,8,121,72.1,D
9,91,50.3,1,2,168,82.3,N
7,21,186.3,22,2,239,86.9,N
4,248,12.2,28,4,102,88.4,T
5,143,270.3,6,12,140,67.0,D
4,145,160.6,4,5,277,46.4,D
4,169,163.2,28,2,298,75.0,N
4,136,31.7,9,4,78,95.8,N
7,139,564.3,31,5,96,71.4,D
8,55,465.8,23,1,192,78.7,N
7,87,401.8,31,7,99,91.6,N
6,216,488.7,2,3,284,92.0,T
1,78,333.7,1,2,229,51.0,T
2,208,547.1,1,1,80,90.2,N
4,19,471.6,5,8,87,52.9,N
8,209,585.8,9,9,240,53.8,T
6,224,181.7,26,6,275,92.3,T
5,106,133.1,15,7,287,73.2,N
9,170,303.5,20,5,112,30.1,D
4,108,450.5,9,2,278,50.4,N
8,111,390.4,3,9,145,96.1,T
6,167,583.2,20,8,115,38.0,N
7,140,362.4,1,7,306,90.1,D
6,76,334.7,7,10,328,82.6,T
2,105,386.4,2,12,286,73.8,N
3,140,63.1,9,6,189,53.1,D
1,158,37.0,3,2,237,41.0,T
3,181,49.5,27,9,224,96.5,D
8,231,358.0,10,3,88,40.0,T
8,73,112.0,21,6,347,69.0,N
9,15,567.0,23,2,88,55.3,T
6,175,213.5,22,11,225,41.8,N
4,231,388.3,5,11,320,43.8,N
3,238,551.4,11,1,100,69.2,D
2,201,446.5,31,5,95,32.6,D
8,228,74.6,16,1,90,44.8,N
5,55,579.5,30,9,325,69.2,N
4,78,113.7,16,6,136,67.7,D
7,215,207.2,2,2,235,85.9,N
8,158,96.1,20,2,310,79.3,N
9,165,53.6,4,11,352,97.4,D
5,159,32.9,14,8,102,75.7,T
6,145,233.7,22,4,318,58.2,N
8,121,115.1,8,8,234,57.2,N
8,47,71.2,7,6,235,85.1,N
7,220,107.4,1,1,135,44.3,N
6,57,302.6,13,10,108,44.6,N
7,58,347.2,24,11,325,49.8,T
4,38,322.8,4,2,200,99.8,D
3,72,166.7,23,11,122,36.4,N
6,71,127.1,12,8,80,30.6,T
3,207,459.1,9,10,118,21.5,T
7,239,312.9,20,1,256,50.4,D
9,11,43.3,17,3,157,31.4,N
1,92,508.9,7,6,144,29.1,T
5,46,420.6,29,10,88,67.6,T
1,84,550.1,8,6,347,81.1,D
4,203,371.8,1,7,73,61.4,T
2,10,258.8,14,2,100,85.8,T
1,30,84.2,19,8,175,28.6,N
4,175,491.9,26,6,204,61.0,T
5,104,286.3,6,5,276,82.9,D
1,239,522.5,29,5,175,81.3,T
3,64,254.7,16,3,352,49.1,D
7,54,365.5,7,1,240,47.6,N
3,239,547.7,12,8,176,67.0,N
9,179,128.7,7,7,147,34.1,T
5,46,422.1,3,2,228,24.0,D
5,68,265.3,15,7,129,50.4,D
1,104,490.3,27,6,175,44.8,T
7,159,235.7,19,9,292,21.8,D
7,199,354.0,25,3,144,99.9,D
5,245,153.4,4,9,264,99.3,T
1,20,524.8,4,9,69,58.3,T
3,112,214.1,31,1,153,31.0,D
4,178,35.7,11,6,293,88.6,D
3,155,266.4,22,7,107,97.3,T
4,77,236.3,18,8,209,22.3,N
1,118,359.9,25,5,93,88.4,N
2,11,105.1,6,12,265,29.4,D
2,38,427.9,17,9,138,60.3,D
6,79,386.7,26,2,90,33.3,D
6,85,394.0,20,4,186,46.7,D
2,172,539.0,21,2,331,40.2,N
2,165,336.2,25,9,289,23.2,N
2,193,55.3,23,1,125,85.7,N
9,49,350.6,26,1,345,66.7,T
2,175,480.1,24,6,208,90.6,T
3,228,58.9,30,11,336,21.4,D
5,99,468.2,30,4,349,63.0,D
2,116,149.7,8,5,170,32.5,N
9,39,61.8,28,12,176,30.9,T
4,114,63.8,1,9,243,50.0,D
6,106,540.5,21,2,220,88.3,T
3,34,347.7,17,3,341,31.7,N
8,123,382.1,13,12,285,91.6,T
6,90,39.5,3,3,346,25.8,N
7,173,205.4,21,6,291,74.0,D
6,216,461.0,16,3,259,81.1,D
6,154,95.4,27,10,132,27.7,N
2,29,474.7,17,8,151,91.7,T
4,116,425.4,23,12,87,59.1,N
5,160,59.5,1,4,357,96.9,T
6,155,506.6,3,1,318,44.0,T
2,181,30.0,13,8,156,97.8,D
2,57,400.9,29,4,188,40.0,D
8,47,538.4,3,10,255,32.7,T
9,242,513.7,22,5,211,20.7,N
9,215,79.4,16,3,138,25.9,T
1,214,143.6,6,2,149,97.0,D
4,215,570.9,29,5,253,48.8,N
2,193,237.8,29,5,183,76.4,D
8,183,558.9,18,9,203,50.4,D
5,204,350.1,11,11,347,87.0,N
3,95,525.2,22,11,66,89.0,D
6,143,54.5,28,3,147,99.8,N
2,139,284.2,18,3,225,67.9,N
6,108,84.4,19,11,268,32.4,D
1,170,224.2,22,10,267,62.8,T
3,17,98.2,21,5,333,65.3,D
3,124,90.1,17,11,71,66.9,T
9,68,345.2,8,7,338,28.0,T
6,13,180.6,16,1,91,20.0,T
7,167,109.1,2,4,240,66.2,D
5,129,222.3,1,9,135,45.1,T
5,124,301.3,30,6,213,66.4,T
6,97,492.4,2,12,336,34.1,T
5,173,560.2,12,10,109,32.6,T
2,159,541.8,26,10,176,76.3,N
4,209,556.6,17,7,115,66.2,N
4,174,546.2,5,4,254,72.7,D
1,111,28.8,2,7,64,92.1,D
9,68,339.7,28,8,231,38.6,T
7,10,363.6,3,9,69,57.7,N
4,249,290.8,24,6,218,88.7,D
4,248,557.7,29,3,214,53.7,N
7,240,446.8,26,4,89,50.2,T
4,97,102.5,17,11,209,51.8,D
5,133,205.4,21,7,91,29.1,N
7,72,107.3,14,2,350,97.1,N
9,106,367.0,11,1,129,99.4,N
3,169,401.3,5,1,169,37.5,T
3,205,196.4,22,3,177,74.2,D
6,79,342.9,9,12,247,24.0,N
9,135,317.2,20,9,327,94.4,T
9,18,139.4,12,11,198,66.7,N
5,145,264.8,14,1,343,41.2,N
7,169,375.6,18,9,172,35.4,N
2,164,133.7,20,12,179,44.6,T
9,163,307.2,22,8,297,96.0,T
5,223,542.4,16,1,153,72.3,T
5,16,426.8,15,8,125,71.8,T
2,219,82.4,22,11,340,48.4,T
5,63,118.9,29,3,61,96.2,T
7,164,415.6,17,2,343,63.8,N
6,239,460.1,25,8,262,57.2,T
3,67,402.5,27,10,356,22.2,D
7,187,592.9,12,6,184,82.6,D
5,245,14.8,3,1,197,81.2,N
6,172,483.4,7,12,186,61.8,N
1,69,51.3,14,10,341,47.9,D
5,219,538.7,4,12,121,92.1,T
5,126,388.5,22,6,247,88.7,T
8,175,518.5,16,3,106,66.8,D
4,149,75.6,21,7,185,40.0,D
7,186,307.1,12,10,128,70.0,D
4,97,386.5,31,10,113,23.4,D
2,248,228.7,17,9,102,29.6,T
9,108,155.4,2,3,171,44.2,T
8,146,313.0,9,4,170,79.6,D
3,31,471.0,20,10,73,26.4,T
5,84,232.7,12,10,98,29.9,T
8,81,56.3,28,4,295,75.3,D
5,202,356.2,13,1,348,66.3,N
3,72,394.6,3,5,123,68.3,N
7,17,41.7,29,5,200,85.5,N
7,124,560.6,15,3,236,53.6,D
3,121,439.4,16,10,224,20.6,T
8,56,553.1,14,11,182,36.8,N
2,68,513.4,13,10,93,98.1,T
9,142,556.6,15,12,359,73.3,N
2,225,407.6,9,11,135,57.6,T
6,19,265.0,24,11,302,76.6,T
7,76,528.4,26,9,72,99.0,N
9,20,473.5,12,5,254,30.3,T
8,84,456.9,3,2,296,24.4,D
7,117,556.1,13,9,256,61.0,D
2,241,429.0,3,3,295,80.6,T
3,32,508.7,29,4,313,94.7,D
7,167,19.8,9,9,331,94.9,N
7,122,381.2,17,4,323,96.7,N
8,123,417.3,18,7,237,57.1,T
6,149,187.9,8,9,180,70.6,T
2,104,432.4,24,4,283,22.9,N
5,65,387.7,28,8,199,97.3,D
1,154,302.0,15,10,119,39.7,N
2,148,54.8,18,12,129,22.0,T
3,216,494.1,22,3,242,67.0,N
1,19,122.6,5,12,156,35.0,N
3,169,474.6,19,2,346,62.7,D
2,24,468.7,28,11,87,86.8,N
8,169,430.9,4,2,308,25.0,D
6,14,378.3,15,6,304,91.1,N
2,142,314.9,6,9,293,75.1,N
4,64,537.6,5,12,279,81.6,T
5,126,11.3,13,7,282,48.6,D
1,54,277.7,7,12,261,24.6,T
5,163,29.0,3,10,66,27.3,N
8,91,536.0,26,7,207,48.2,T
2,203,166.9,8,2,271,59.4,N
1,210,254.9,3,3,85,59.7,N
9,22,253.9,16,11,82,75.8,N
1,193,164.8,17,8,63,77.9,N
7,99,199.7,22,7,354,48.3,D
4,137,141.2,3,12,78,97.8,D
1,170,412.9,10,4,68,21.1,N
5,189,483.4,28,1,256,56.0,D
2,53,103.4,20,4,211,87.4,T
7,91,598.4,23,7,148,43.0,D
2,243,473.4,9,11,265,40.7,N
9,175,61.4,2,4,60,39.3,T
2,197,202.9,21,4,188,92.5,N
5,106,420.1,1,4,60,85.8,D
5,130,208.7,20,6,230,81.4,T
8,19,449.8,2,2,104,96.8,N
3,115,199.8,8,10,152,49.5,D
6,31,200.2,25,3,160,73.8,D
7,217,367.7,7,1,346,81.7,N
1,182,593.4,7,6,196,75.4,T
6,69,108.1,8,2,285,83.6,D
9,66,186.2,14,2,64,79.5,D
1,40,344.5,5,2,152,60.8,N
6,165,354.4,20,9,273,46.8,D
5,117,506.4,17,1,165,31.3,N
2,12,352.6,7,7,244,68.6,N
8,113,270.7,26,1,346,84.5,T
9,157,542.1,28,11,76,86.3,N
7,229,138.3,5,4,285,57.1,T
5,221,567.1,8,5,84,31.8,N
3,86,528.0,11,4,167,51.2,N
9,112,170.2,22,11,280,77.8,D
1,201,413.8,2,3,298,91.2,T
6,97,511.7,30,8,252,80.8,D
1,238,453.8,19,7,172,22.3,T
4,136,129.9,7,10,262,62.7,N
6,167,596.6,19,9,330,81.8,N
8,130,451.3,21,5,148,87.8,N
5,211,405.9,1,1,167,79.8,D
2,217,355.7,7,2,80,26.0,T
1,143,48.7,21,10,306,39.3,N
3,185,103.5,24,9,263,78.6,T
1,159,164.0,27,5,200,24.2,D
3,166,275.6,23,9,146,88.1,T
7,234,321.6,13,12,250,46.4,N
2,236,41.5,5,9,252,83.0,T
2,18,531.2,9,4,290,47.7,N
6,241,75.9,14,4,211,67.3,T
3,50,241.2,26,12,169,99.0,T
5,66,511.2,15,9,239,65.5,N
4,87,585.1,25,12,245,64.6,D
8,60,294.4,11,7,237,92.4,T
4,167,384.7,15,9,152,92.0,N
9,91,275.2,10,7,86,96.3,D
6,98,483.1,15,5,233,68.4,T
7,127,202.7,22,5,293,56.8,T
6,145,523.6,25,2,120,74.9,N
9,167,513.6,3,12,345,53.1,T
7,101,142.8,27,1,99,99.7,N
2,190,370.5,3,7,99,96.9,D
8,31,138.7,14,1,220,40.0,D
9,61,235.0,30,8,247,71.9,T
2,25,138.5,8,10,290,65.1,D
7,31,215.2,26,1,305,41.1,D
8,118,262.4,2,8,226,28.9,T
1,187,458.1,27,7,228,20.5,N
9,107,502.0,15,9,81,67.0,T
3,102,267.0,14,11,154,56.2,T
1,190,66.6,26,9,166,93.8,N
4,174,577.4,22,8,291,43.6,T
8,152,64.8,27,7,168,28.9,N
7,167,167.0,30,1,243,99.3,N
8,61,21.6,4,4,201,99.8,D
5,80,285.6,19,6,211,26.3,D
2,133,137.3,5,1,349,47.4,N
3,235,591.0,21,1,153,68.1,N
2,189,484.0,10,5,140,23.1,D
5,241,63.4,6,5,302,61.6,D
3,113,430.3,11,8,157,75.4,N
7,38,539.6,13,8,238,76.2,D
5,74,477.0,7,5,199,73.4,N
3,203,18.3,26,11,211,92.3,D
6,54,214.7,24,8,85,30.6,N
6,40,349.9,24,5,101,53.0,N
4,124,290.4,19,7,250,89.0,T
7,126,83.9,6,3,283,31.8,D
6,22,252.7,21,2,211,23.6,N
8,250,220.8,31,8,306,80.9,D
2,22,333.1,26,3,231,90.5,D
2,23,330.2,26,11,350,40.2,D
5,13,362.4,20,12,288,42.4,T
1,103,579.3,6,4,157,24.5,D
1,25,108.0,1,3,235,33.5,D
2,159,331.0,11,10,60,79.7,D
4,10,571.6,13,8,100,78.7,T
7,96,123.6,5,9,168,56.9,N
9,34,123.7,13,9,145,64.3,T
4,244,33.6,30,8,323,98.1,N
6,33,278.7,6,8,74,66.6,T
8,27,558.5,19,2,286,21.4,N
9,86,402.2,28,5,242,45.6,T
6,179,264.8,12,11,234,48.0,D
3,200,255.2,11,11,254,50.7,T
1,35,540.3,18,7,344,56.4,N
4,126,513.0,8,7,71,36.8,T
8,97,244.8,22,7,214,36.0,N
2,240,164.8,20,11,62,32.7,N
2,229,424.5,16,7,74,25.6,N
2,10,516.6,19,10,120,92.7,D
2,170,592.8,3,7,321,43.3,N
3,93,84.0,24,2,115,97.0,N
9,237,326.2,21,4,285,40.0,T
3,93,370.4,22,2,342,41.3,D
9,176,254.9,14,6,286,58.4,T
6,105,60.2,2,3,318,68.0,N
1,234,370.8,19,5,85,59.3,T
6,182,230.2,1,1,356,99.1,D
7,207,387.5,2,10,68,71.1,N
3,130,239.7,30,3,346,62.8,T
5,135,166.6,27,4,80,23.5,D
2,249,17.7,11,11,220,29.1,N
9,213,357.2,7,3,145,97.9,T
2,200,282.5,5,11,178,31.6,T
9,108,435.3,25,3,352,77.1,N
8,45,566.5,24,9,304,65.8,N
7,231,550.7,13,1,349,65.8,N
9,209,221.5,16,1,140,72.0,T
8,45,129.9,21,2,180,42.3,T
1,96,391.5,12,11,140,67.5,D
2,247,470.1,19,10,127,43.3,D
2,104,337.8,25,12,328,73.6,D
4,50,33.3,27,5,140,24.3,N
4,28,224.3,2,11,217,23.3,D
9,19,44.2,6,12,140,76.0,N
9,15,497.5,30,8,235,84.3,N
8,235,24.2,14,9,347,31.1,N
7,107,477.8,4,1,74,39.9,N
1,53,345.8,30,11,220,58.2,T
3,36,281.6,23,5,336,33.0,N
8,69,527.4,24,6,107,22.5,T
3,127,340.9,15,10,235,60.8,N
8,60,407.5,29,9,106,99.3,T
6,243,383.2,29,4,230,92.9,N
4,182,595.0,26,10,183,46.4,T
1,111,30.0,13,3,220,79.2,N
1,91,520.5,23,11,131,33.4,D
6,96,143.2,11,7,86,99.5,N
8,13,458.1,25,12,323,67.9,N
2,217,323.8,28,1,145,83.5,D
3,115,591.1,15,2,229,87.1,T
5,11,260.9,21,6,285,99.2,D
7,158,517.8,1,8,320,47.0,N
4,204,58.9,7,3,164,51.0,D
6,230,317.5,3,7,93,83.7,N
3,145,261.2,20,5,314,91.2,N
7,242,297.2,15,1,67,90.0,T
1,190,126.4,16,11,119,94.9,N
8,38,247.3,11,9,208,57.2,D
2,152,390.1,17,8,127,78.2,T
8,98,276.3,18,7,189,78.4,D
7,180,254.3,19,4,315,24.5,D
9,113,414.7,16,8,190,24.1,D
4,48,496.2,2,5,188,46.4,D
3,88,293.8,17,4,144,90.0,T
5,120,479.6,4,3,170,89.2,D
5,185,533.4,8,6,81,33.7,D
4,40,77.3,9,4,194,53.6,N
2,219,545.3,27,4,118,41.0,T
3,174,457.5,29,3,71,90.6,D
7,38,527.2,12,4,217,37.1,T
8,118,127.4,17,7,91,98.5,N
5,219,373.9,27,12,306,99.8,N
3,154,355.9,17,5,266,83.7,T
8,126,348.9,19,6,269,40.1,D
6,18,71.7,27,8,145,84.3,D
4,37,411.7,15,8,99,97.5,T
5,249,413.7,18,6,200,69.9,D
1,104,20.8,19,5,313,87.3,N
9,163,359.1,31,3,88,26.5,N
5,249,519.6,1,3,249,44.2,D
7,239,528.8,26,9,308,30.6,D
9,16,389.2,27,10,143,32.7,N
3,24,587.3,15,8,242,52.2,N
6,66,535.0,23,7,290,55.9,T
7,63,322.1,6,4,248,65.2,D
7,171,221.6,24,4,342,73.6,T
3,80,426.0,9,3,153,62.1,N
7,12,142.9,28,11,172,91.3,T
5,98,189.8,18,10,252,38.0,T
5,64,34.1,16,6,127,43.2,N
9,140,471.1,14,5,158,33.2,N
1,39,135.1,28,6,195,37.0,D
5,10,318.1,14,9,325,99.5,T
5,57,572.7,28,2,114,43.7,D
2,38,325.8,20,3,347,73.8,D
2,219,598.3,13,7,324,42.4,T
7,236,411.3,13,12,184,20.8,N
4,146,46.8,10,11,106,99.4,T
8,209,342.4,25,5,101,91.1,D
2,53,413.6,11,9,206,51.9,T
6,183,412.7,10,10,248,48.0,T
9,214,333.1,15,4,192,39.1,T
7,146,107.3,24,5,108,98.2,D
4,204,47.5,17,5,251,50.5,N
1,12,119.9,23,7,360,21.1,N
8,14,170.4,29,11,353,95.1,N
2,163,235.1,1,12,149,35.7,T
3,163,29.0,27,4,229,81.6,N
8,43,223.6,19,5,263,62.4,D
5,135,358.1,5,7,285,77.7,D
3,47,274.4,17,5,282,55.3,T
3,15,353.9,25,7,308,70.4,D
3,105,223.4,6,8,189,41.3,N
7,57,356.3,23,11,157,82.8,T
3,105,154.8,15,9,274,24.4,N
7,233,136.0,26,1,267,38.0,T
8,224,214.6,30,10,176,46.4,D
3,54,337.4,17,8,83,82.0,N
5,103,328.9,2,9,156,86.1,N
9,232,422.4,7,6,105,75.0,D
9,138,71.8,12,2,244,26.5,N
7,39,418.5,23,3,216,55.1,D
3,250,140.2,28,1,199,34.9,T
7,178,11.2,25,11,117,58.3,N
2,70,143.0,3,9,156,93.5,D
9,25,384.2,30,11,266,54.1,D
6,112,223.4,19,9,294,64.1,T
6,98,202.9,25,12,150,86.4,D
6,77,282.3,5,12,344,89.6,N
5,236,514.1,24,6,211,31.4,T
4,225,118.6,30,4,324,61.1,T
1,206,507.0,24,3,349,61.5,N
3,214,144.9,8,1,159,60.9,T
1,217,392.8,3,11,356,43.1,N
8,86,246.4,17,2,121,77.5,T
9,179,571.3,7,4,156,54.4,N
9,242,516.9,5,1,190,84.3,T
2,41,98.9,22,4,248,53.3,N
5,101,385.1,1,6,235,72.9,N
7,129,309.9,10,11,179,42.6,D
7,216,116.3,27,3,265,52.6,N
3,112,95.0,30,10,111,73.4,D
5,241,452.6,21,1,82,98.5,D
3,59,28.2,10,4,335,52.3,N
9,224,357.1,9,10,92,54.7,D
5,161,196.5,25,3,159,27.0,N
3,30,377.0,18,5,243,81.7,D
4,115,539.7,1,8,255,28.3,N
2,241,137.6,27,6,163,42.2,T
6,200,394.8,7,7,90,90.7,T
9,150,379.3,13,7,333,32.8,N
6,171,585.0,6,3,167,27.0,D
1,83,475.2,19,10,91,32.7,N
8,55,84.7,13,4,269,57.4,N
2,21,307.8,1,5,62,56.8,D
8,245,389.9,26,1,235,97.6,T
3,238,508.6,22,2,355,95.6,N
4,158,73.9,7,5,181,28.4,T
2,203,523.8,7,8,194,25.6,N
7,201,42.0,10,8,170,87.2,D
3,155,188.8,24,2,287,39.0,T
5,63,166.1,4,3,293,68.9,D
5,250,62.7,17,5,165,91.0,D
9,110,378.0,21,1,351,64.3,D
7,123,256.8,16,3,252,70.8,D
9,179,26.2,15,12,296,42.1,T
6,160,46.4,21,2,256,73.0,D
6,98,46.9,21,11,113,87.9,D
7,104,482.5,18,8,234,97.3,T
2,232,128.1,5,12,335,51.4,N
9,248,441.3,30,5,359,29.4,T
8,157,352.2,2,12,165,91.6,T
6,245,36.3,6,8,178,27.6,D
8,227,546.9,1,5,309,85.9,D
8,163,221.8,3,1,304,88.7,T
2,208,472.2,5,4,153,36.2,N
6,235,166.7,31,8,216,62.9,T
2,184,588.3,15,7,172,36.2,T
5,119,362.2,15,9,122,44.4,D
3,210,355.7,14,1,314,73.3,T
4,81,454.7,26,1,314,55.5,D
3,228,400.9,22,1,288,80.3,D
8,208,591.5,9,10,187,58.8,N
7,39,388.9,7,4,180,52.9,D
4,197,63.7,17,3,311,37.6,N
4,98,441.0,26,12,214,95.1,D
8,71,188.4,7,6,336,42.4,N
7,85,542.9,22,7,91,72.5,T
2,170,553.7,8,6,65,86.6,T
7,36,332.5,25,10,324,71.9,D
5,166,41.6,20,8,222,21.6,D
2,120,58.4,8,8,352,70.8,N
7,250,243.8,22,6,198,92.9,N
4,206,82.1,12,8,274,40.5,N
1,71,365.8,1,4,86,68.8,N
8,94,156.3,25,11,88,81.6,N
1,53,142.8,12,4,253,35.0,N
5,68,269.7,27,9,298,68.3,N
9,91,47.6,14,11,276,80.0,T
2,199,502.3,12,2,264,66.1,N
3,203,239.7,16,4,92,64.0,N
1,143,492.5,4,11,165,76.0,N
6,88,36.4,24,3,216,52.3,D
5,79,200.2,13,2,208,24.6,N
5,211,214.1,29,3,112,93.0,D
1,84,182.9,14,12,173,54.0,T
9,237,356.6,29,10,82,99.5,D
8,232,270.2,31,8,209,92.9,T
4,233,569.1,26,6,193,61.3,T
4,32,436.1,10,9,235,70.7,D
3,98,530.6,8,1,351,34.3,N
3,61,49.7,8,4,222,52.6,T
5,119,484.6,21,10,209,69.5,N
1,63,71.5,23,12,337,81.9,T
6,139,148.3,24,4,135,24.7,T
9,155,485.9,3,4,274,90.7,T
3,162,101.9,30,11,112,45.9,T
8,108,223.3,10,2,98,20.2,N
9,22,47.6,18,12,150,99.5,T
8,145,335.3,21,6,240,85.9,D
9,131,468.5,21,10,209,34.0,N
8,91,267.8,17,8,177,66.5,T
4,184,17.7,27,12,123,79.2,N
8,120,34.4,18,7,352,95.8,T
4,161,89.3,21,1,357,50.5,N
3,246,76.7,14,2,180,83.0,D
9,199,77.4,28,3,203,65.1,T
6,112,123.5,28,12,300,90.7,N
5,32,59.8,21,11,352,67.9,T
6,83,287.2,23,3,120,42.0,D
7,56,203.9,22,11,162,29.8,N
1,99,87.0,18,6,94,88.8,T
9,83,18.1,7,6,63,51.5,N
5,30,82.9,12,3,236,94.4,D
3,189,344.5,15,12,239,22.0,D
6,179,133.1,17,7,194,34.8,T
4,95,361.3,15,7,276,28.9,N
1,217,568.6,4,3,205,88.6,N
1,41,312.9,6,5,254,75.1,N
8,198,317.8,17,7,199,82.7,N
5,34,345.7,29,8,269,52.6,D
3,242,548.6,20,7,312,25.8,T
6,154,317.1,9,4,226,74.1,T
2,226,290.4,9,4,185,72.4,T
1,44,491.0,8,3,204,72.6,N
4,126,422.2,31,7,207,75.1,D
4,34,575.8,15,7,271,96.2,D
6,112,133.0,19,8,226,70.9,T
1,194,536.1,6,3,239,90.4,D
8,244,546.2,25,2,158,60.8,T
8,84,287.3,22,9,322,53.6,N
6,92,380.8,28,10,112,47.0,D
8,183,260.2,19,11,188,93.3,D
6,170,54.5,15,1,74,58.6,N
